"Material","Texto breve material","Lote","Data de lançamento","Qtd.  UM registro","Montante em MI","Tipo de movimento","Nome do usuário","Hora do registro","Data de entrada","Centro","Depósito","Item doc.material","Doc.material","Unid.prç.pedido","Referência","Fornecedor","Pedido","Item",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-01-22","-3","-444.30","201","310004565","05:34:03","2026-01-22","3110","1070","2","4930422042","","","","","0",
"31_000010021","PARAFUSO SR 14-591 (IBR 036)","","2026-01-22","-3","-66.75","201","310004565","05:34:03","2026-01-22","3110","1070","6","4930422042","","","","","0",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-01-22","-2","-43.94","201","310004565","05:34:03","2026-01-22","3110","1070","4","4930422042","","","","","0",
"31_000015192","PARAFUSO TS25   ( MITSUBISHI )","","2026-01-22","-3","-45.39","201","310004565","05:34:03","2026-01-22","3110","1070","5","4930422042","","","","","0",
"31_000018867","INSERTO SOMX 070305-DT IC808","","2026-01-22","-8","-402.80","201","310004565","05:34:03","2026-01-22","3110","1070","3","4930422042","","","","","0",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-22","-8","-293.76","201","310004565","05:34:03","2026-01-22","3110","1070","1","4930422042","","","","","0",
"31_000008851","PARAFUSO SR 14-551 P/CALÇO SVJNL-11","","2026-02-20","-2","-43.94","201","310004071","05:33:51","2026-02-20","3110","1070","5","4932190508","","","","","0",
"31_000008769","INSERTO VNMG 12T304-NF IC907","","2026-01-19","-6","-229.08","201","310004565","05:33:44","2026-01-19","3110","1070","1","4930202886","","","","","0",
"31_000008851","PARAFUSO SR 14-551 P/CALÇO SVJNL-11","","2026-01-19","-3","-65.91","201","310004565","05:32:38","2026-01-19","3110","1070","6","4930202813","","","","","0",
"31_000010759","INSERTO VNMG 12T308-NF IC907","","2026-01-19","-5","-188.55","201","310004565","05:32:38","2026-01-19","3110","1070","3","4930202813","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-01-19","-5","-77.60","201","310004565","05:32:38","2026-01-19","3110","1070","4","4930202813","","","","","0",
"31_000015192","PARAFUSO TS25   ( MITSUBISHI )","","2026-01-19","-3","-45.39","201","310004565","05:32:38","2026-01-19","3110","1070","5","4930202813","","","","","0",
"31_000024231","INSERTO TCMT 110204-FV AP25N","","2026-01-19","-10","-119.90","201","310004565","05:32:38","2026-01-19","3110","1070","1","4930202813","","","","","0",
"31_000024583","BROCA ESC. MD D4,20x14,9xD5 88424001-T3","","2026-01-19","-2","-253.22","201","310004565","05:32:38","2026-01-19","3110","1070","2","4930202813","","","","","0",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-01-17","-3","-444.30","201","310004071","05:32:30","2026-01-17","3110","1070","4","4930138018","","","","","0",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-01-17","-5","-109.85","201","310004071","05:32:30","2026-01-17","3110","1070","3","4930138018","","","","","0",
"31_000018867","INSERTO SOMX 070305-DT IC808","","2026-01-17","-8","-402.80","201","310004071","05:32:30","2026-01-17","3110","1070","2","4930138018","","","","","0",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-17","-11","-403.92","201","310004071","05:32:30","2026-01-17","3110","1070","1","4930138018","","","","","0",
"31_000021643","PORTA FERR. MD C10K SCLCL-06","","2026-01-26","-1","-1008.65","201","310004071","05:31:50","2026-01-26","3110","1070","1","4930609636","","","","","0",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-26","-1","-16.92","201","310004071","05:31:50","2026-01-26","3110","1070","2","4930609636","","","","","0",
"31_000010093","BROCA ESC. HSS 2C ø3,15X9X6X90L FUT","","2026-02-09","-1","-196.82","201","310004071","05:31:40","2026-02-09","3110","1070","3","4931513009","","","","","0",
"31_000013900","BROCA MD.2C D6,28x44xD8X80L 88424043 FUT","","2026-01-10","-1","-151.57","201","310004565","05:31:39","2026-01-10","3110","1070","1","4929745002","","","","","0",
"31_000024541","BROCA MD 3C Ø5,88X5X6,082X42X6X80L FUT","","2026-01-10","-1","-141.05","201","310004565","05:31:39","2026-01-10","3110","1070","2","4929745002","","","","","0",
"31_000001480","LIXA FITA R.986 GRAO 60 MED.1500X50","","2026-02-11","-10","-153.10","201","310004071","05:31:32","2026-02-11","3110","1070","1","4931666238","","","","","0",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-02-13","-1","-10.79","201","310004071","05:31:29","2026-02-13","3110","1070","2","4931815036","","","","","0",
"31_000009799","INSERTO TNMG 160412-GH MC5125","","2026-02-13","-10","-138.00","201","310004071","05:31:29","2026-02-13","3110","1070","1","4931815036","","","","","0",
"31_000025808","INSERTO WNMG 06T304-MS US7020","","2026-02-13","-1","-10.51","201","310004071","05:31:29","2026-02-13","3110","1070","3","4931815036","","","","","0",
"31_000008769","INSERTO VNMG 12T304-NF IC907","","2026-01-07","-6","-229.08","201","310004565","05:30:40","2026-01-07","3110","1070","3","4929552694","","","","","0",
"31_000010759","INSERTO VNMG 12T308-NF IC907","","2026-01-07","-6","-226.26","201","310004565","05:30:40","2026-01-07","3110","1070","1","4929552694","","","","","0",
"31_000024231","INSERTO TCMT 110204-FV AP25N","","2026-01-07","-6","-71.94","201","310004565","05:30:40","2026-01-07","3110","1070","2","4929552694","","","","","0",
"31_000024583","BROCA ESC. MD D4,20x14,9xD5 88424001-T3","","2026-01-07","-2","-253.22","201","310004565","05:30:40","2026-01-07","3110","1070","4","4929552694","","","","","0",
"31_000001480","LIXA FITA R.986 GRAO 60 MED.1500X50","","2026-02-17","-10","-153.10","201","310004071","05:30:32","2026-02-17","3110","1070","1","4931992613","","","","","0",
"31_000009799","INSERTO TNMG 160412-GH MC5125","","2026-01-16","-6","-82.80","201","310004071","05:30:11","2026-01-16","3110","1070","5","4930085903","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-01-16","-1","-15.52","201","310004071","05:30:11","2026-01-16","3110","1070","3","4930085903","","","","","0",
"31_000003045","INSERTO TNMG 160404-SA UE 6105","","2026-02-13","-1","-15.52","201","310004071","05:29:54","2026-02-13","3110","1070","3","4931815030","","","","","0",
"31_000005305","INSERTO VCMT 160408-SM IC907 - ISCAR","","2026-02-13","-3","-119.85","201","310004071","05:29:54","2026-02-13","3110","1070","9","4931815030","","","","","0",
"31_000008851","PARAFUSO SR 14-551 P/CALÇO SVJNL-11","","2026-02-13","-2","-43.94","201","310004071","05:29:54","2026-02-13","3110","1070","8","4931815030","","","","","0",
"31_000010759","INSERTO VNMG 12T308-NF IC907","","2026-02-13","-2","-75.42","201","310004071","05:29:54","2026-02-13","3110","1070","1","4931815030","","","","","0",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-02-13","-1","-14.53","201","310004071","05:29:54","2026-02-13","3110","1070","4","4931815030","","","","","0",
"31_000025845","INSERTO DNMG 150408 KM 3210","","2026-02-13","-1","-42.81","201","310004071","05:29:54","2026-02-13","3110","1070","7","4931815030","","","","","0",
"31_000027764","INSERTO GIMIY 304  IC808","","2026-02-13","-1","-40.96","201","310004071","05:29:54","2026-02-13","3110","1070","6","4931815030","","","","","0",
"31_000028636","INSERTO SOMX094506-UM VP15TF","","2026-02-13","-1","-29.41","201","310004071","05:29:54","2026-02-13","3110","1070","5","4931815030","","","","","0",
"31_000028774","INSERTO XCMT 150304 SVXUE6020","","2026-02-13","-1","-16.02","201","310004071","05:29:54","2026-02-13","3110","1070","2","4931815030","","","","","0",
"31_000021024-R","INSERTO TNGX 11030 CBN060 (21024-AFIADA)","","2026-02-23","-4","0","201","310004071","05:29:23","2026-02-23","3110","1070","1","4932307686","","","","","0",
"31_000013245","INSERTO TNMG 160408 SA UE6105","","2026-02-25","-2","-29.14","201","310004071","05:29:00","2026-02-25","3110","1070","2","4932454235","","","","","0",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-02-25","-10","-145.30","201","310004071","05:29:00","2026-02-25","3110","1070","1","4932454235","","","","","0",
"31_000024800","INSERTO CCMT 09T308-CM T515","","2026-01-22","-5","-123.55","201","310004565","05:28:24","2026-01-22","3110","1070","2","4930421820","","","","","0",
"31_000028678","INSERTO CNMG120412GZ AC420K","","2026-01-22","-5","-105.10","201","310004565","05:28:24","2026-01-22","3110","1070","4","4930421820","","","","","0",
"31_000028680","INSERTO DCMT11T308-CM T5115","","2026-01-22","-2","-49.28","201","310004565","05:28:24","2026-01-22","3110","1070","1","4930421820","","","","","0",
"31_000028688","INSERTO WDXT094008-G ACK300　","","2026-01-22","-8","-258.88","201","310004565","05:28:24","2026-01-22","3110","1070","3","4930421820","","","","","0",
"31_000028728","INSERTO WNMA 080412 AC4015K SUMITOMO","","2026-01-22","-4","-93.20","201","310004565","05:28:24","2026-01-22","3110","1070","6","4930421820","","","","","0",
"31_000028740","INSERTO DCMT 070208-FV VP15TF","","2026-01-22","-3","-40.98","201","310004565","05:28:24","2026-01-22","3110","1070","7","4930421820","","","","","0",
"31_000028741","INSERTO CCMT 060208-PSS AH725","","2026-01-22","-4","-78.44","201","310004565","05:28:24","2026-01-22","3110","1070","5","4930421820","","","","","0",
"31_000021024","INSERTO TNGX 110308S-01020-WZ CBN010","","2026-02-11","-2","-1271.40","201","310004071","05:26:10","2026-02-11","3110","1070","2","4931665834","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-02-10","-5","-77.60","201","310004071","05:25:55","2026-02-10","3110","1070","5","4931590095","","","","","0",
"31_000015192","PARAFUSO TS25   ( MITSUBISHI )","","2026-02-10","-2","-30.26","201","310004071","05:25:55","2026-02-10","3110","1070","3","4931590095","","","","","0",
"31_000023083","INSERTO TCMT 110208-LM MC7025","","2026-02-10","-3","-35.88","201","310004071","05:25:55","2026-02-10","3110","1070","4","4931590095","","","","","0",
"31_000028647","BRUNIDOR 3,5x7,1x30x1,5 B64/AZ/D/75","","2026-01-12","-8","-946.00","201","310004071","05:25:39","2026-01-12","3110","1070","1","4929806712","","","","","0",
"31_000006154","INSERTO C1603 B","","2026-02-28","-2","-135.04","201","310004071","05:24:45","2026-02-28","3110","1070","2","4932665539","","","","","0",
"31_000016857","BROCA DCN 080 - 012 - 12A - 1.5D","","2026-02-28","-1","-611.72","201","310004071","05:24:45","2026-02-28","3110","1070","1","4932665539","","","","","0",
"31_000016858","INSERTO ICP 084  IC908","","2026-02-28","-2","-349.48","201","310004071","05:24:45","2026-02-28","3110","1070","3","4932665539","","","","","0",
"31_000023054","INSERTO CCMT 09T304-MM MC7025","","2026-02-25","-8","-95.84","201","310004071","05:24:40","2026-02-25","3110","1070","2","4932454018","","","","","0",
"31_000027590","INSERTO VNMG 160408 MS MP9005","","2026-02-25","-2","-52.72","201","310004071","05:24:40","2026-02-25","3110","1070","3","4932454018","","","","","0",
"31_000024583","BROCA ESC. MD D4,20x14,9xD5 88424001-T3","","2026-01-03","-2","-253.22","201","310004071","05:24:07","2026-01-03","3110","1070","2","4929361579","","","","","0",
"31_000000200","LIMA PARALELA DIAMANTADA ELETROLITICA","","2026-01-14","-2","-30.18","201","310004071","05:23:43","2026-01-14","3110","1070","1","4929949295","","","","","0",
"31_000006000","INSERTO DNMG 150604-LP MC6015","","2026-01-02","-4","-114.84","201","310004071","05:23:40","2026-01-02","3110","1070","2","4929337129","","","","","0",
"31_000012246","INSERTO GRIP 5025Y IC908  ISCAR","","2026-01-02","-8","-498.48","201","310004071","05:23:40","2026-01-02","3110","1070","1","4929337129","","","","","0",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-02","-4","-146.88","201","310004071","05:23:40","2026-01-02","3110","1070","3","4929337129","","","","","0",
"31_000024782","BROCA MD RI D4,03x20xD4x70L 8568904","","2026-01-24","-2","-190.92","201","310004565","05:22:39","2026-01-24","3110","1070","1","4930545088","","","","","0",
"31_000026021","MACHO MAQ. M10x1,25 5HX  OIL-MT ES ALTIN","","2026-01-24","-3","-727.17","201","310004565","05:22:39","2026-01-24","3110","1070","2","4930545088","","","","","0",
"31_000027015","INSERTO DNMG 150412-KH CA320","","2026-01-24","-10","-249.10","201","310004565","05:22:39","2026-01-24","3110","1070","3","4930545088","","","","","0",
"31_000027652","INSERTO ICP 104 IC908","","2026-01-06","-2","-433.50","201","310004565","05:22:32","2026-01-06","3110","1070","1","4929481909","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-02-28","-1","-15.52","201","310004071","05:22:30","2026-02-28","3110","1070","1","4932665535","","","","","0",
"31_000022676","CALÇO CT16476 WPSTN33 P/MTJNR/L","","2026-02-28","-1","-30.13","201","310004071","05:22:30","2026-02-28","3110","1070","2","4932665535","","","","","0",
"31_000022677","PINO DO CALÇO PI36185 ( CCP33 ) p/ MTJNR","","2026-02-28","-1","-32.91","201","310004071","05:22:30","2026-02-28","3110","1070","3","4932665535","","","","","0",
"31_000022678","GRAMPO GR002 CCK13 P/ MTJNR/L","","2026-02-28","-1","-162.51","201","310004071","05:22:30","2026-02-28","3110","1070","4","4932665535","","","","","0",
"31_000022679","MOLA MOLO1 ( MES2 ) p/ MTJNR/L","","2026-02-28","-1","-2.64","201","310004071","05:22:30","2026-02-28","3110","1070","5","4932665535","","","","","0",
"31_000022680","PARAFUSO PS05.050.250 (SCLS105) MTJNR/L","","2026-02-28","-1","-30.58","201","310004071","05:22:30","2026-02-28","3110","1070","6","4932665535","","","","","0",
"31_000022681","CUNHA CN003 CPT13 P/ MTJNR/L","","2026-02-28","-1","-65.31","201","310004071","05:22:30","2026-02-28","3110","1070","7","4932665535","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-01-27","-2","-31.04","201","310004071","05:21:59","2026-01-27","3110","1070","1","4930679577","","","","","0",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-01-27","-2","-29.06","201","310004071","05:21:59","2026-01-27","3110","1070","5","4930679577","","","","","0",
"31_000027455","INSERTO DGN 3102C IC 354","","2026-01-27","-2","-92.28","201","310004071","05:21:59","2026-01-27","3110","1070","2","4930679577","","","","","0",
"31_000027456","INSERTO DGN 2202C IC 354","","2026-01-27","-2","-92.78","201","310004071","05:21:59","2026-01-27","3110","1070","3","4930679577","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-27","-2","-38.56","201","310004071","05:21:59","2026-01-27","3110","1070","4","4930679577","","","","","0",
"31_000025814","BROCA MD ESC. Ø8,75x21xØ12x145(U1603554A","","2026-01-08","-1","-350.90","201","310004565","05:21:49","2026-01-08","3110","1070","1","4929622751","","","","","0",
"31_000026021","MACHO MAQ. M10x1,25 5HX  OIL-MT ES ALTIN","","2026-01-08","-2","-484.78","201","310004565","05:21:49","2026-01-08","3110","1070","2","4929622751","","","","","0",
"31_000027455","INSERTO DGN 3102C IC 354","","2026-01-30","-1","-46.14","201","310004071","05:21:22","2026-01-30","3110","1070","2","4930891595","","","","","0",
"31_000027456","INSERTO DGN 2202C IC 354","","2026-01-30","-1","-46.39","201","310004071","05:21:22","2026-01-30","3110","1070","3","4930891595","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-30","-4","-77.12","201","310004071","05:21:22","2026-01-30","3110","1070","1","4930891595","","","","","0",
"31_000025814-R","BROCA MD ESC. Ø8,75 (25814-AFIADA) MENOR","","2026-02-09","-2","0","201","310004071","05:21:21","2026-02-09","3110","1070","1","4931512611","","","","","0",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-28","-2","-33.84","201","310004071","05:20:59","2026-01-28","3110","1070","1","4930752541","","","","","0",
"31_000028718","BRUNIDOR 3,5x8,65x30 MS025 S AB N60202","","2026-02-13","-8","-667.84","201","310004071","05:20:36","2026-02-13","3110","1070","3","4931814617","","","","","0",
"31_000029022","BRUNIDOR 4,3X2,5X28,5 Ø10mm N60202","","2026-02-13","-6","-360.30","201","310004071","05:20:36","2026-02-13","3110","1070","1","4931814617","","","","","0",
"31_000008769","INSERTO VNMG 12T304-NF IC907","","2026-01-29","-8","-305.44","201","310004071","05:20:23","2026-01-29","3110","1070","3","4930825854","","","","","0",
"31_000010759","INSERTO VNMG 12T308-NF IC907","","2026-01-29","-5","-188.55","201","310004071","05:20:23","2026-01-29","3110","1070","5","4930825854","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-01-29","-7","-108.64","201","310004071","05:20:23","2026-01-29","3110","1070","4","4930825854","","","","","0",
"31_000024231","INSERTO TCMT 110204-FV AP25N","","2026-01-29","-10","-119.90","201","310004071","05:20:23","2026-01-29","3110","1070","2","4930825854","","","","","0",
"31_000024583","BROCA ESC. MD D4,20x14,9xD5 88424001-T3","","2026-01-29","-2","-253.22","201","310004071","05:20:23","2026-01-29","3110","1070","1","4930825854","","","","","0",
"31_000027603","BROCA TCD 110 - 114 16T3 - 3D Ø 11,4","","2026-01-07","-1","-686.13","201","310004565","05:20:15","2026-01-07","3110","1070","1","4929552341","","","","","0",
"31_000027604","INSERTO TCD 114 P TT 9080 Ø 11,4","","2026-01-07","-1","-218.47","201","310004565","05:20:15","2026-01-07","3110","1070","2","4929552341","","","","","0",
"31_000028647","BRUNIDOR 3,5x7,1x30x1,5 B64/AZ/D/75","","2026-01-20","-8","-946.00","201","310004565","05:20:14","2026-01-20","3110","1070","1","4930274784","","","","","0",
"31_000029089","INSERTO VCMT 160408N-SU-AC6020M","","2026-01-21","-4","-105.48","201","310004565","05:19:22","2026-01-21","3110","1070","1","4930347878","","","","","0",
